"Date" "WIG20" "DAX" "DJI"
"2016-04-28" 1897.98 10321.15 17830.76
"2016-04-29" 1896.64 10038.97 17773.64
"2016-05-02" 1899.72 10123.27 17891.16
"2016-05-04" 1865.25 9828.25 17651.26
"2016-05-05" 1837.71 9851.86 17660.71
"2016-05-06" 1852.71 9869.95 17740.63
"2016-05-09" 1848.45 9980.49 17705.91
"2016-05-10" 1825.17 10045.44 17928.35
"2016-05-11" 1818.02 9975.32 17711.12
"2016-05-12" 1816.09 9862.12 17720.5
"2016-05-13" 1815.38 9952.9 17535.32
"2016-05-17" 1846.5 9890.19 17529.98
"2016-05-18" 1841.84 9943.23 17526.62
"2016-05-19" 1799.9 9795.89 17435.4
"2016-05-20" 1806.38 9916.02 17500.94
"2016-05-23" 1818.97 9842.29 17492.93
"2016-05-24" 1831.15 10057.31 17706.05
"2016-05-25" 1849.27 10205.21 17851.51
"2016-05-27" 1839.22 10286.31 17873.22
"2016-05-31" 1808.24 10262.74 17787.2
"2016-06-01" 1759.49 10204.44 17789.67
"2016-06-02" 1762.28 10208 17838.56
"2016-06-03" 1793.43 10103.26 17807.06
"2016-06-06" 1797.27 10121.08 17920.33
"2016-06-07" 1832.79 10287.68 17938.28
"2016-06-08" 1843.85 10217.03 18005.05
"2016-06-09" 1814.14 10088.87 17985.19
"2016-06-10" 1782.02 9834.62 17865.34
"2016-06-13" 1780.01 9657.44 17732.48
"2016-06-14" 1762.61 9519.2 17674.82
"2016-06-15" 1772.91 9606.71 17640.17
"2016-06-16" 1733.48 9550.47 17733.1
"2016-06-17" 1754.45 9631.36 17675.16
"2016-06-20" 1793.83 9962.02 17804.87
"2016-06-21" 1802.61 10015.54 17829.73
"2016-06-22" 1823.03 10071.06 17780.83
"2016-06-23" 1853.71 10257.03 18011.07
"2016-06-24" 1769.67 9557.16 17400.75
"2016-06-27" 1732.19 9268.66 17140.24
"2016-06-28" 1751.81 9447.28 17409.72
"2016-06-29" 1756.2 9612.27 17694.68
"2016-06-30" 1750.69 9680.09 17929.99
"2016-07-01" 1744.56 9776.12 17949.37
"2016-07-05" 1715.95 9532.61 17840.62
"2016-07-06" 1689.92 9373.26 17918.62
"2016-07-07" 1713.51 9418.78 17895.88
"2016-07-08" 1705.43 9629.66 18146.74
"2016-07-11" 1745.43 9833.41 18226.93
"2016-07-12" 1754.38 9964.07 18347.67
"2016-07-13" 1744.15 9930.71 18372.12
"2016-07-14" 1745.34 10068.3 18506.41
"2016-07-15" 1759.41 10066.9 18516.55
"2016-07-18" 1788.12 10063.13 18533.05
"2016-07-19" 1792.47 9981.24 18559.01
"2016-07-20" 1800.41 10142.01 18595.03
"2016-07-21" 1803.68 10156.21 18517.23
"2016-07-22" 1792.97 10147.46 18570.85
"2016-07-25" 1814.75 10198.24 18493.06
"2016-07-26" 1803.96 10247.76 18473.75
"2016-07-27" 1797.63 10319.55 18472.17
"2016-07-28" 1788.51 10274.93 18456.35
"2016-07-29" 1759.74 10337.5 18432.24
"2016-08-01" 1762.12 10330.52 18404.51
"2016-08-02" 1803.63 10144.34 18313.77
"2016-08-03" 1790.09 10170.21 18355
"2016-08-04" 1820.24 10227.86 18352.05
"2016-08-05" 1825.45 10367.21 18543.53
"2016-08-08" 1837.05 10432.36 18529.29
"2016-08-09" 1847.15 10692.9 18533.05
"2016-08-10" 1852.54 10650.89 18495.66
"2016-08-11" 1864.7 10742.84 18613.52
"2016-08-12" 1857.7 10713.43 18576.47
"2016-08-16" 1846.86 10676.65 18552.02
"2016-08-17" 1824.4 10537.67 18573.94
"2016-08-18" 1821.01 10603.03 18597.7
"2016-08-19" 1800.17 10544.36 18552.57
"2016-08-22" 1800.34 10494.35 18529.42
"2016-08-23" 1790.6 10592.88 18547.3
"2016-08-24" 1786.32 10622.97 18481.48
"2016-08-25" 1781.68 10529.59 18448.41
"2016-08-26" 1775.9 10587.77 18395.4
"2016-08-29" 1777.35 10544.44 18502.99
"2016-08-30" 1798.23 10657.64 18454.3
"2016-08-31" 1793.56 10592.69 18400.88
"2016-09-01" 1761.68 10534.31 18419.3
"2016-09-02" 1767.55 10683.82 18491.96
"2016-09-06" 1790.83 10687.14 18538.12
"2016-09-07" 1810.02 10752.98 18526.14
"2016-09-08" 1793.48 10675.29 18479.91
"2016-09-09" 1754.12 10573.44 18085.45
"2016-09-12" 1731.37 10431.77 18325.07
"2016-09-13" 1727.69 10386.6 18066.75
"2016-09-14" 1736.68 10378.4 18034.77
"2016-09-15" 1745.97 10431.2 18212.48
"2016-09-16" 1734.26 10276.17 18123.8
"2016-09-19" 1749.78 10373.87 18120.17
"2016-09-20" 1755.59 10393.86 18129.96
"2016-09-21" 1758.47 10436.49 18293.7
"2016-09-22" 1776.22 10674.18 18392.46
"2016-09-23" 1762.48 10626.97 18261.45
"2016-09-26" 1740.05 10393.71 18094.83
"2016-09-27" 1732.81 10361.48 18228.3
"2016-09-28" 1734.59 10438.34 18339.24
"2016-09-29" 1730.45 10405.54 18143.45
"2016-09-30" 1709.51 10511.02 18308.15
"2016-10-04" 1754.04 10619.61 18168.45
"2016-10-05" 1762.23 10585.78 18281.03
"2016-10-06" 1761.9 10568.8 18268.5
"2016-10-07" 1751.72 10490.86 18240.49
"2016-10-10" 1765.95 10624.08 18329.04
"2016-10-11" 1757.04 10577.16 18128.66
"2016-10-12" 1760.43 10523.07 18144.2
"2016-10-13" 1727.55 10414.07 18098.94
"2016-10-14" 1719.64 10580.38 18138.38
"2016-10-17" 1714.2 10503.57 18086.4
"2016-10-18" 1721.21 10631.55 18161.94
"2016-10-19" 1744.53 10645.68 18202.62
"2016-10-20" 1748.99 10701.39 18162.35
"2016-10-21" 1752.25 10710.73 18145.71
"2016-10-24" 1782.79 10761.17 18223.03
"2016-10-25" 1785.59 10757.31 18169.27
"2016-10-26" 1779.73 10709.68 18199.33
"2016-10-27" 1795.33 10717.08 18169.68
"2016-10-28" 1817.79 10696.19 18161.19
"2016-10-31" 1814.66 10665.01 18142.42
"2016-11-02" 1765.62 10370.93 17959.64
"2016-11-03" 1767.37 10325.88 17930.67
"2016-11-04" 1758.22 10259.13 17888.28
"2016-11-07" 1761.79 10456.95 18259.6
"2016-11-08" 1783.22 10482.32 18332.74
"2016-11-09" 1790.66 10646.01 18589.69
"2016-11-10" 1796.75 10630.12 18807.88
"2016-11-14" 1753.86 10693.69 18868.69
"2016-11-15" 1754.02 10735.14 18923.06
"2016-11-16" 1758.54 10663.87 18868.14
"2016-11-17" 1742.39 10685.54 18903.82
"2016-11-18" 1725.74 10664.56 18867.93
"2016-11-21" 1756.35 10685.13 18956.69
"2016-11-22" 1775.66 10713.85 19023.87
"2016-11-23" 1796.63 10662.44 19083.18
"2016-11-25" 1796.3 10699.27 19152.14
"2016-11-28" 1776.3 10582.67 19097.9
"2016-11-29" 1780.04 10620.49 19121.6
"2016-11-30" 1798.22 10640.3 19123.58
"2016-12-01" 1783.94 10534.05 19191.93
"2016-12-02" 1783.57 10513.35 19170.42
"2016-12-05" 1845.66 10684.83 19216.24
"2016-12-06" 1876.56 10775.32 19251.78
"2016-12-07" 1889.51 10986.69 19549.62
"2016-12-08" 1921.08 11179.42 19614.81
"2016-12-09" 1899.76 11203.63 19756.85
"2016-12-12" 1882.58 11190.21 19796.43
"2016-12-13" 1919.49 11284.65 19911.21
"2016-12-14" 1934.87 11244.84 19792.53
"2016-12-15" 1911.16 11366.4 19852.24
"2016-12-16" 1918.54 11404.01 19843.41
"2016-12-19" 1924.67 11426.7 19883.06
"2016-12-20" 1940.46 11464.74 19974.62
"2016-12-21" 1927.9 11468.64 19941.96
"2016-12-22" 1943.73 11456.1 19918.88
"2016-12-23" 1933.6 11449.93 19933.81
"2016-12-27" 1936.72 11472.24 19945.04
"2016-12-28" 1932.75 11474.99 19833.68
"2016-12-29" 1946.32 11451.05 19819.78
"2016-12-30" 1947.92 11481.06 19762.6
